Case_ID,Class,URL
90264,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/files_jeud8334j/90264_submitter_file1__fountainhills.jpg
90270,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/90270_submitter_file1__23EC0D89BB8243CE9D47F8C7BA2C581B.jpeg
90270,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90270_submitter_file2__069C8049E71A40F4B41068819CA6D4DC.jpeg
90270,"['home theater, home theatre']",http://www.mufoncms.com/files_jeud8334j/90270_submitter_file3__F98C9FDE8AEC4EF9AEB99C9606331DF0.png
91072,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/91072_submitter_file1__405ED86A872C4CB8ADA30B2D52584C7C.jpeg
91072,"['stupa, tope']",http://www.mufoncms.com/files_jeud8334j/91072_submitter_file2__1C36BFDB8A02453B8BFCA4980AE29EAC.jpeg
91072,['chainlink fence'],http://www.mufoncms.com/files_jeud8334j/91072_submitter_file3__EF1C9BDB785746D3840B1B0FE462C279.jpeg
91072,['palace'],http://www.mufoncms.com/files_jeud8334j/91072_submitter_file4__0177F074B9F6498ABC9CE7D5FFF47F83.jpeg
91071,"['puck, hockey puck']",http://www.mufoncms.com/files_jeud8334j/91071_submitter_file5__croquis001.jpg
91076,"['church, church building']",http://www.mufoncms.com/files_jeud8334j/91076_submitter_file1__bubble.jpg
91078,['airliner'],http://www.mufoncms.com/files_jeud8334j/91078_submitter_file1__IMG20180328071625.jpg
91078,['airliner'],http://www.mufoncms.com/files_jeud8334j/91078_submitter_file2__IMG20180328071620.jpg
90854,['wing'],http://www.mufoncms.com/files_jeud8334j/90854_submitter_file1__201802260606223inaV.jpg
90854,"['brambling, Fringilla montifringilla']",http://www.mufoncms.com/files_jeud8334j/90854_submitter_file2__20180315063953DimLights.jpg
90852,['wing'],http://www.mufoncms.com/files_jeud8334j/90852_submitter_file1__20180318065726.jpg
90852,['geyser'],http://www.mufoncms.com/files_jeud8334j/90852_submitter_file2__20180318065716.jpg
90852,['fountain'],http://www.mufoncms.com/files_jeud8334j/90852_submitter_file3__20180318065640.jpg
90852,['fountain'],http://www.mufoncms.com/files_jeud8334j/90852_submitter_file4__20180318065639.jpg
90852,['fountain'],http://www.mufoncms.com/files_jeud8334j/90852_submitter_file5__20180318065636.jpg
90850,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/90850_submitter_file1__20180318141449.jpg
4715,"['airship, dirigible']",http://www.mufoncms.com/u2/files_jeud8334j/4715_submitter_file2__Magnified1.jpg
4715,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4715_submitter_file3__Magnified2.jpg
91176,['wing'],http://www.mufoncms.com/files_jeud8334j/91176_submitter_file1__IMG20180324074428.jpg
90683,['fountain'],http://www.mufoncms.com/files_jeud8334j/90683_submitter_file1__3138BB9E89214BE0B298F2E10FE51684.jpeg
90683,"['great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']",http://www.mufoncms.com/files_jeud8334j/90683_submitter_file2__34A414ABA17441B6BD24D8B5F00A7612.jpeg
90689,"['disk brake, disc brake']",http://www.mufoncms.com/files_jeud8334j/90689_submitter_file1__Asiperoencolororo.jpg
90513,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/90513_submitter_file1__FBIMG1519997081075.jpg
90513,['jellyfish'],http://www.mufoncms.com/files_jeud8334j/90513_submitter_file2__FBIMG1519997084085.jpg
90513,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90513_submitter_file3__FBIMG1519997087392.jpg
90511,['hay'],http://www.mufoncms.com/files_jeud8334j/90511_submitter_file1__F7EC3EEEE42C4C4AA20C3B30CAB65964.jpeg
90511,['hay'],http://www.mufoncms.com/files_jeud8334j/90511_submitter_file2__9DD2FD1FE96646D68B0D2FFE8944F991.jpeg
90511,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90511_submitter_file3__B8D05329E2E14A8D8265EAA92BABE2E9.jpeg
90511,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/90511_submitter_file4__C15E0448A9394726AC15EF429F565417.jpeg
90511,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/90511_submitter_file5__1890A6F5C67044B6BD573A2B0DC03805.jpeg
91198,['analog clock'],http://www.mufoncms.com/files_jeud8334j/91198_submitter_file1__314635789105413BA0068CB3E6EC4D64.jpeg
91198,['car mirror'],http://www.mufoncms.com/files_jeud8334j/91198_submitter_file2__EE50B7A5C3284DF3BD8FD7D77D73C60A.jpeg
91198,['bubble'],http://www.mufoncms.com/files_jeud8334j/91198_submitter_file3__9F24BB67804743AFAC67DD965DFE1E9D.jpeg
91198,['bubble'],http://www.mufoncms.com/files_jeud8334j/91198_submitter_file4__3D2D2BEE42C14E32A23EC6C0694A957B.jpeg
91198,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/91198_submitter_file5__A915CA3A9D784CD19AC565CB5398C055.png
90921,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90921_submitter_file1__WP20180221153253Pro.jpg
90921,['screw'],http://www.mufoncms.com/files_jeud8334j/90921_submitter_file2__WP20180221163109Pro3.jpg
4673,['abaya'],http://www.mufoncms.com/u2/files_jeud8334j/4673_submitter_file1__Picture037.jpg
4673,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/u2/files_jeud8334j/4673_submitter_file2__Picture039.jpg
90926,"['patio, terrace']",http://www.mufoncms.com/files_jeud8334j/90926_submitter_file1__Nic.UFOOrig.jpg
90926,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90926_submitter_file2__Nic.UFOzoom1.jpg
90926,"['quill, quill pen']",http://www.mufoncms.com/files_jeud8334j/90926_submitter_file3__Nic.UFOzoom2.jpg
90926,"['albatross, mollymawk']",http://www.mufoncms.com/files_jeud8334j/90926_submitter_file4__Nic.UFOzoom3.jpg
4671,"['picket fence, paling']",http://www.mufoncms.com/u2/files_jeud8334j/4671_submitter_file1__firstUFO.jpg
4671,"['maze, labyrinth']",http://www.mufoncms.com/u2/files_jeud8334j/4671_submitter_file2__UFO2.jpg
90453,['bubble'],http://www.mufoncms.com/files_jeud8334j/90453_submitter_file1__02518C4CFBE0464199F3108BBB1C013F.jpeg
90334,['envelope'],http://www.mufoncms.com/files_jeud8334j/90334_submitter_file1__20180220193522.jpg
90334,['envelope'],http://www.mufoncms.com/files_jeud8334j/90334_submitter_file2__20180220193537.jpg
90326,['geyser'],http://www.mufoncms.com/files_jeud8334j/90326_submitter_file1__IMG20171009102432.jpg1.jpg
90326,['volcano'],http://www.mufoncms.com/files_jeud8334j/90326_submitter_file2__IMG20171009101611.jpg20171011015950452.jpg
91213,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/91213_submitter_file1__4C447A52A4074035A6A1679F1949A07C.jpeg
91213,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/91213_submitter_file2__6D93081428874413801A756F3E7C00C0.png
91210,"['cinema, movie theater, movie theatre, movie house, picture palace']",http://www.mufoncms.com/files_jeud8334j/91210_submitter_file1__IMG54291.jpeg
90203,"['bell cote, bell cot']",http://www.mufoncms.com/files_jeud8334j/90203_submitter_file1__ufo.jpg
90144,['wing'],http://www.mufoncms.com/files_jeud8334j/90144_submitter_file1__objextintrails.jpg
90144,['fireboat'],http://www.mufoncms.com/files_jeud8334j/90144_submitter_file2__object2.jpg
90700,['digital clock'],http://www.mufoncms.com/files_jeud8334j/90700_submitter_file1__20180311001313.jpg
90707,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90707_submitter_file1__20171002113443.jpg
90707,"['parachute, chute']",http://www.mufoncms.com/files_jeud8334j/90707_submitter_file2__GoldEgg.jpg
90708,['chainlink fence'],http://www.mufoncms.com/files_jeud8334j/90708_submitter_file1__3C267D7CA33841658383676EB0D2D642.jpeg
90708,['chainlink fence'],http://www.mufoncms.com/files_jeud8334j/90708_submitter_file2__A731953E367B4A45AF6E2ECD17ABAE25.jpeg
91139,['wing'],http://www.mufoncms.com/files_jeud8334j/91139_submitter_file1__EC3A1745C4774F348B8B541FB023AEDC.jpeg
91138,['crane'],http://www.mufoncms.com/files_jeud8334j/91138_submitter_file1__1504224617000f99477300368f975d52709e4eef605c84775f8d1b9e054663ffaed13b5fabd77d3983c06b8a2416c1f0f5cdb8b59dae0812d645e349587f4836eb869d6b888b2.jpg
91138,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/91138_submitter_file2__1504224631000302e468e050d59a8419385a5925cf90cf52e491418a07f19ea4c5fc8d8afe3b7a556b1a379b6022b02949c35c4bb2b46a20d33e27c0258509fad009ce48a0e07.jpg
91137,['airliner'],http://www.mufoncms.com/files_jeud8334j/91137_submitter_file1__08A875374F2748048588C0927FCC9CD2.jpeg
4751,['palace'],http://www.mufoncms.com/u2/files_jeud8334j/4751_submitter_file1__DestinCondo.jpg
90806,['pier'],http://www.mufoncms.com/files_jeud8334j/90806_submitter_file2__IMG20180316195929.jpg
90806,"['dock, dockage, docking facility']",http://www.mufoncms.com/files_jeud8334j/90806_submitter_file3__IMG20180316195923.jpg
90806,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/files_jeud8334j/90806_submitter_file4__MVIMG20180316195903.jpg
90806,['pier'],http://www.mufoncms.com/files_jeud8334j/90806_submitter_file5__MVIMG20180316195849.jpg
90800,['ladle'],http://www.mufoncms.com/files_jeud8334j/90800_submitter_file1__5A71BD50CB7846D6B99204018164B996.png
90800,"['sax, saxophone']",http://www.mufoncms.com/files_jeud8334j/90800_submitter_file2__FA04D36A84E144F9A65EBE5888F07C8B.jpeg
90800,['space shuttle'],http://www.mufoncms.com/files_jeud8334j/90800_submitter_file3__816E7AF457344424B2FB78E4627302B6.jpeg
90802,"['grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus']",http://www.mufoncms.com/files_jeud8334j/90802_submitter_file1__15212230170841745682961.jpg
90802,['velvet'],http://www.mufoncms.com/files_jeud8334j/90802_submitter_file2__15212230794961640739022.jpg
90802,['velvet'],http://www.mufoncms.com/files_jeud8334j/90802_submitter_file3__15212231337831106309244.jpg
90802,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90802_submitter_file4__15212231851442066184713.jpg
90965,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90965_submitter_file1__AledoUFODepiciton3.23.2018.jpg
90963,['car mirror'],http://www.mufoncms.com/files_jeud8334j/90963_submitter_file1__9B317F547D7B4312930F79F9774C4429.jpeg
90960,['rugby ball'],http://www.mufoncms.com/files_jeud8334j/90960_submitter_file1__6703F1DEB2F044F4A4904BEBBE301CBE.png
90960,['street sign'],http://www.mufoncms.com/files_jeud8334j/90960_submitter_file2__0873BEE8E6A04E998A80757A6A392FD4.png
90960,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90960_submitter_file3__A04DE9D6EDEF49DAA8A526CA9B1BE9E4.png
90960,"['airship, dirigible']",http://www.mufoncms.com/files_jeud8334j/90960_submitter_file4__6AD1ECFABD7A4AAF81821E2FDE5C9E81.png
90418,['obelisk'],http://www.mufoncms.com/files_jeud8334j/90418_submitter_file1__thumbnail.jpg
91003,['geyser'],http://www.mufoncms.com/files_jeud8334j/91003_submitter_file1__2DEBBE79E3C14887A33D89ECD0CBD34E.jpeg
90225,['torch'],http://www.mufoncms.com/files_jeud8334j/90225_submitter_file1__NightSkyZoomunedited.jpg
90225,['volcano'],http://www.mufoncms.com/files_jeud8334j/90225_submitter_file2__NightSkyZoom.jpg
90225,"['gibbon, Hylobates lar']",http://www.mufoncms.com/files_jeud8334j/90225_submitter_file3__MagnetPic1.jpg
90225,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90225_submitter_file4__Dualmagnets.jpg
90225,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/90225_submitter_file5__CAM00055.jpg
90225,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/90225_submitter_file6__CAM000561.jpg
4681,"['traffic light, traffic signal, stoplight']",http://www.mufoncms.com/u2/files_jeud8334j/4681_submitter_file1__Project1.png
4830,['water tower'],http://www.mufoncms.com/u2/files_jeud8334j/4830_submitter_file1__5balls11-15-05.jpg
4833,"['radio telescope, radio reflector']",http://www.mufoncms.com/u2/files_jeud8334j/4833_submitter_file1__towercam.jpg
4833,"['radio telescope, radio reflector']",http://www.mufoncms.com/u2/files_jeud8334j/4833_submitter_file2__towercam2.jpg
91237,"['worm fence, snake fence, snake-rail fence, Virginia fence']",http://www.mufoncms.com/files_jeud8334j/91237_submitter_file3__IMG2966.jpg
4688,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4688_submitter_file2__unknown-0000005_0007.jpg
90489,['car mirror'],http://www.mufoncms.com/files_jeud8334j/90489_submitter_file1__FBIMG1519882685401.jpg
90489,['street sign'],http://www.mufoncms.com/files_jeud8334j/90489_submitter_file2__FBIMG1519882665084.jpg
90489,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/90489_submitter_file3__FBIMG1519882655331.jpg
90489,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90489_submitter_file4__FBIMG1519882648306.jpg
90489,['window screen'],http://www.mufoncms.com/files_jeud8334j/90489_submitter_file5__FBIMG1519882639480.jpg
90564,['kite'],http://www.mufoncms.com/files_jeud8334j/90564_submitter_file1__IMG3337.jpg
90564,['vulture'],http://www.mufoncms.com/files_jeud8334j/90564_submitter_file2__IMG3308.jpg
90564,"['bald eagle, American eagle, Haliaeetus leucocephalus']",http://www.mufoncms.com/files_jeud8334j/90564_submitter_file3__IMG3322.jpg
90564,['kite'],http://www.mufoncms.com/files_jeud8334j/90564_submitter_file4__IMG3316.jpg
90564,"['bald eagle, American eagle, Haliaeetus leucocephalus']",http://www.mufoncms.com/files_jeud8334j/90564_submitter_file5__IMG3327.jpg
90564,['vulture'],http://www.mufoncms.com/files_jeud8334j/90564_submitter_file6__IMG3307.jpg
90564,"['bald eagle, American eagle, Haliaeetus leucocephalus']",http://www.mufoncms.com/files_jeud8334j/90564_submitter_file7__IMG3319.jpg
90346,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/files_jeud8334j/90346_submitter_file1__95D999F43DFA49B0871FC049FB33E182.png
90346,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/files_jeud8334j/90346_submitter_file2__566AE19777154DCCB0270B47084FA0E8.png
90346,"['seashore, coast, seacoast, sea-coast']",http://www.mufoncms.com/files_jeud8334j/90346_submitter_file3__3D9164FA6ED94042B413422EDD6859D1.png
90346,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90346_submitter_file4__9DB4034F3AA04408A9A701915DE3371C.png
90747,['water tower'],http://www.mufoncms.com/files_jeud8334j/90747_submitter_file1__IMG2018031309363301.jpg
90747,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90747_submitter_file2__Screenshot20180312224949.png
90745,"[""jack-o'-lantern""]",http://www.mufoncms.com/files_jeud8334j/90745_submitter_file1__81C2085E830B4BA18262A44A7836A559.jpeg
90742,['menu'],http://www.mufoncms.com/files_jeud8334j/90742_submitter_file1__unnamed.jpg
90741,['balloon'],http://www.mufoncms.com/files_jeud8334j/90741_submitter_file1__IMG6688.jpeg
90749,['volcano'],http://www.mufoncms.com/files_jeud8334j/90749_submitter_file2__image2.jpg
90749,['volcano'],http://www.mufoncms.com/files_jeud8334j/90749_submitter_file3__IMG20171108053137252.jpg
90749,"['lighter, light, igniter, ignitor']",http://www.mufoncms.com/files_jeud8334j/90749_submitter_file4__IMG20170227195614563.jpg
91262,"['panpipe, pandean pipe, syrinx']",http://www.mufoncms.com/files_jeud8334j/91262_submitter_file1__50pxQuestionbooknewsvg.png
90660,['volcano'],http://www.mufoncms.com/files_jeud8334j/90660_submitter_file1__01UFO.jpg
90660,['missile'],http://www.mufoncms.com/files_jeud8334j/90660_submitter_file2__02UFO.jpg
90660,['missile'],http://www.mufoncms.com/files_jeud8334j/90660_submitter_file3__03UFO.jpg
90660,['tick'],http://www.mufoncms.com/files_jeud8334j/90660_submitter_file4__04croped.jpg
90660,"['lacewing, lacewing fly']",http://www.mufoncms.com/files_jeud8334j/90660_submitter_file5__04cropedFilter.jpg
90988,"['parachute, chute']",http://www.mufoncms.com/files_jeud8334j/90988_submitter_file1__IMG0341.jpg
90112,['viaduct'],http://www.mufoncms.com/files_jeud8334j/90112_submitter_file1__20180202135208.jpg
90111,['street sign'],http://www.mufoncms.com/files_jeud8334j/90111_submitter_file2__Screenshot20180207234245.png
90111,"['warplane, military plane']",http://www.mufoncms.com/files_jeud8334j/90111_submitter_file3__Screenshot20180207234253.png
90111,['crane'],http://www.mufoncms.com/files_jeud8334j/90111_submitter_file4__Screenshot20180207234307.png
90119,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90119_submitter_file1__20180131194552.jpg
90119,"['hammerhead, hammerhead shark']",http://www.mufoncms.com/files_jeud8334j/90119_submitter_file2__20180131194600.jpg
4798,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/u2/files_jeud8334j/4798_submitter_file1__001ufo.jpg
90572,['sliding door'],http://www.mufoncms.com/files_jeud8334j/90572_submitter_file1__20180305021446.jpg
90572,"['bathtub, bathing tub, bath, tub']",http://www.mufoncms.com/files_jeud8334j/90572_submitter_file2__20180305021500.jpg
90572,"['bathtub, bathing tub, bath, tub']",http://www.mufoncms.com/files_jeud8334j/90572_submitter_file3__20180305021505.jpg
90572,['window shade'],http://www.mufoncms.com/files_jeud8334j/90572_submitter_file4__20180305021621.jpg
4010,['envelope'],http://www.mufoncms.com/u2/files_jeud8334j/4010_submitter_file1__ufo_sketch1.jpg
90277,['shower curtain'],http://www.mufoncms.com/files_jeud8334j/90277_submitter_file1__20170724110829.jpg
90277,"['chain saw, chainsaw']",http://www.mufoncms.com/files_jeud8334j/90277_submitter_file2__20170723164349.jpg
90277,"['racer, race car, racing car']",http://www.mufoncms.com/files_jeud8334j/90277_submitter_file3__20170723161638.jpg
90277,['pole'],http://www.mufoncms.com/files_jeud8334j/90277_submitter_file4__20170723164346.jpg
90184,"['container ship, containership, container vessel']",http://www.mufoncms.com/files_jeud8334j/90184_submitter_file1__20180202003121.jpg
90184,['library'],http://www.mufoncms.com/files_jeud8334j/90184_submitter_file2__20180201010331.jpg
90184,"['fire engine, fire truck']",http://www.mufoncms.com/files_jeud8334j/90184_submitter_file3__20180201010325.jpg
90184,['library'],http://www.mufoncms.com/files_jeud8334j/90184_submitter_file4__20180201010304.jpg
90184,"['container ship, containership, container vessel']",http://www.mufoncms.com/files_jeud8334j/90184_submitter_file5__20180202003121.jpg
90180,['barn'],http://www.mufoncms.com/files_jeud8334j/90180_submitter_file1__Screenshot20180211133853.jpg
90180,['golf ball'],http://www.mufoncms.com/files_jeud8334j/90180_submitter_file2__Screenshot20180211133820.jpg
90906,"['tricycle, trike, velocipede']",http://www.mufoncms.com/files_jeud8334j/90906_submitter_file1__Frame128.jpg
90906,"['tricycle, trike, velocipede']",http://www.mufoncms.com/files_jeud8334j/90906_submitter_file2__Frame129.jpg
90906,['sea snake'],http://www.mufoncms.com/files_jeud8334j/90906_submitter_file3__Frame130.jpg
90906,['syringe'],http://www.mufoncms.com/files_jeud8334j/90906_submitter_file4__Frame131.jpg
90906,['park bench'],http://www.mufoncms.com/files_jeud8334j/90906_submitter_file5__Frame133.jpg
90906,['park bench'],http://www.mufoncms.com/files_jeud8334j/90906_submitter_file6__Frame134.jpg
90906,"['starfish, sea star']",http://www.mufoncms.com/files_jeud8334j/90906_submitter_file7__Frame135.jpg
90906,"['tiger shark, Galeocerdo cuvieri']",http://www.mufoncms.com/files_jeud8334j/90906_submitter_file8__Frame136.jpg
90840,"['spotlight, spot']",http://www.mufoncms.com/files_jeud8334j/90840_submitter_file1__A09F227AC9474A83970AE978331BEE61.jpeg
90902,"['puck, hockey puck']",http://www.mufoncms.com/files_jeud8334j/90902_submitter_file1__UFOsighting.jpg
90933,['obelisk'],http://www.mufoncms.com/files_jeud8334j/90933_submitter_file1__DumbbellshapedUFO20170821Time1335.jpg
90938,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90938_submitter_file1__lights.jpg
90442,['volcano'],http://www.mufoncms.com/files_jeud8334j/90442_submitter_file1__IMG20180224222505.jpg
90442,"['common newt, Triturus vulgaris']",http://www.mufoncms.com/files_jeud8334j/90442_submitter_file2__IMG20180224222639.jpg
90442,['volcano'],http://www.mufoncms.com/files_jeud8334j/90442_submitter_file3__IMG20180224222437.jpg
90442,['volcano'],http://www.mufoncms.com/files_jeud8334j/90442_submitter_file5__IMG20180226214634.jpg
90835,"['binder, ring-binder']",http://www.mufoncms.com/files_jeud8334j/90835_submitter_file1__Scan20180317.jpg
90835,"['binder, ring-binder']",http://www.mufoncms.com/files_jeud8334j/90835_submitter_file3__Scan20180317.jpg
4643,"['hook, claw']",http://www.mufoncms.com/u2/files_jeud8334j/4643_submitter_file1__UFO.jpg
90837,"['puck, hockey puck']",http://www.mufoncms.com/files_jeud8334j/90837_submitter_file1__UnknownObject20180317.png
90524,['tennis ball'],http://www.mufoncms.com/files_jeud8334j/90524_submitter_file1__20180302214326.jpg
90524,"['water ouzel, dipper']",http://www.mufoncms.com/files_jeud8334j/90524_submitter_file2__20180302213547.jpg
90524,"[""spider web, spider's web""]",http://www.mufoncms.com/files_jeud8334j/90524_submitter_file3__20180302214647.jpg
90831,"['cockroach, roach']",http://www.mufoncms.com/files_jeud8334j/90831_submitter_file1__IMG3783.jpg
90831,"['barn spider, Araneus cavaticus']",http://www.mufoncms.com/files_jeud8334j/90831_submitter_file2__IMG3784.jpg
90833,['bubble'],http://www.mufoncms.com/files_jeud8334j/90833_submitter_file1__20180317222739.png
90833,['park bench'],http://www.mufoncms.com/files_jeud8334j/90833_submitter_file2__Screenshot20180317210305.jpg
90833,['obelisk'],http://www.mufoncms.com/files_jeud8334j/90833_submitter_file3__20180317225547.jpg
90833,['obelisk'],http://www.mufoncms.com/files_jeud8334j/90833_submitter_file4__20180317225534.jpg
90820,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90820_submitter_file1__SnapShot20180302T143115.jpg
90820,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90820_submitter_file2__SnapShot20180302T143124.jpg
90820,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90820_submitter_file3__SnapShot20180302T143138.jpg
90820,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90820_submitter_file4__SnapShot20180302T143154.jpg
90820,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90820_submitter_file5__SnapShot20180302T143202.jpg
90820,"['web site, website, internet site, site']",http://www.mufoncms.com/files_jeud8334j/90820_submitter_file6__SnapShot20180302T143104.jpg
90527,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",http://www.mufoncms.com/files_jeud8334j/90527_submitter_file1__1029111430.jpg
90527,['shower curtain'],http://www.mufoncms.com/files_jeud8334j/90527_submitter_file2__1029111541.jpg
90527,"['walking stick, walkingstick, stick insect']",http://www.mufoncms.com/files_jeud8334j/90527_submitter_file3__1029111542.jpg
90527,['stingray'],http://www.mufoncms.com/files_jeud8334j/90527_submitter_file4__10291116430002.jpg
90527,"['lighter, light, igniter, ignitor']",http://www.mufoncms.com/files_jeud8334j/90527_submitter_file5__10291115420005.jpg
90527,['vault'],http://www.mufoncms.com/files_jeud8334j/90527_submitter_file6__10291116430001.jpg
90527,"['walking stick, walkingstick, stick insect']",http://www.mufoncms.com/files_jeud8334j/90527_submitter_file7__10291115420001.jpg
90526,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",http://www.mufoncms.com/files_jeud8334j/90526_submitter_file1__1029111430.jpg
90526,['shower curtain'],http://www.mufoncms.com/files_jeud8334j/90526_submitter_file2__1029111541.jpg
90526,"['walking stick, walkingstick, stick insect']",http://www.mufoncms.com/files_jeud8334j/90526_submitter_file3__1029111542.jpg
90526,['stingray'],http://www.mufoncms.com/files_jeud8334j/90526_submitter_file4__10291116430002.jpg
90526,"['lighter, light, igniter, ignitor']",http://www.mufoncms.com/files_jeud8334j/90526_submitter_file5__10291115420005.jpg
90526,['vault'],http://www.mufoncms.com/files_jeud8334j/90526_submitter_file6__10291116430001.jpg
90909,"['parachute, chute']",http://www.mufoncms.com/files_jeud8334j/90909_submitter_file3__0BDC70A43E1841E8B8631320B8B0DD40.jpeg
90909,"['parachute, chute']",http://www.mufoncms.com/files_jeud8334j/90909_submitter_file4__EEABFF31F0F441C38A4148681BB5888F.jpeg
90909,"['notebook, notebook computer']",http://www.mufoncms.com/files_jeud8334j/90909_submitter_file5__914ED934066B44B0A4167D05E1D1C331.jpeg
90525,"['trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi']",http://www.mufoncms.com/files_jeud8334j/90525_submitter_file1__1029111430.jpg
90525,['shower curtain'],http://www.mufoncms.com/files_jeud8334j/90525_submitter_file2__1029111541.jpg
90525,"['walking stick, walkingstick, stick insect']",http://www.mufoncms.com/files_jeud8334j/90525_submitter_file3__1029111542.jpg
90525,['stingray'],http://www.mufoncms.com/files_jeud8334j/90525_submitter_file4__10291116430002.jpg
90525,"['lighter, light, igniter, ignitor']",http://www.mufoncms.com/files_jeud8334j/90525_submitter_file5__10291115420005.jpg
90525,['vault'],http://www.mufoncms.com/files_jeud8334j/90525_submitter_file6__10291116430001.jpg
90525,"['walking stick, walkingstick, stick insect']",http://www.mufoncms.com/files_jeud8334j/90525_submitter_file7__10291115420001.jpg
4639,['geyser'],http://www.mufoncms.com/u2/files_jeud8334j/4639_submitter_file1__100_1931.jpg
4639,['geyser'],http://www.mufoncms.com/u2/files_jeud8334j/4639_submitter_file2__100_1932.jpg
90290,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90290_submitter_file3__IMG18831.jpg
90290,['ping-pong ball'],http://www.mufoncms.com/files_jeud8334j/90290_submitter_file4__IMG1882.jpg
90788,"['parachute, chute']",http://www.mufoncms.com/files_jeud8334j/90788_submitter_file1__fullsizeoutput4248.jpeg
90788,['llama'],http://www.mufoncms.com/files_jeud8334j/90788_submitter_file2__fullsizeoutput47d2.jpeg
90788,"['valley, vale']",http://www.mufoncms.com/files_jeud8334j/90788_submitter_file3__fullsizeoutput4249.jpeg
91222,"['sunglasses, dark glasses, shades']",http://www.mufoncms.com/files_jeud8334j/91222_submitter_file1__4CA489C8F4B242E68C4D5B330296BB25.jpeg
91222,['volcano'],http://www.mufoncms.com/files_jeud8334j/91222_submitter_file2__FC0E274329D1442F8BF0EEDC60E2D7A0.jpeg
90629,"['flagpole, flagstaff']",http://www.mufoncms.com/files_jeud8334j/90629_submitter_file1__20180306180753.jpg
90785,"['lakeside, lakeshore']",http://www.mufoncms.com/files_jeud8334j/90785_submitter_file1__1552.jpeg
90785,['alp'],http://www.mufoncms.com/files_jeud8334j/90785_submitter_file2__1553.jpeg
90239,"['drilling platform, offshore rig']",http://www.mufoncms.com/files_jeud8334j/90239_submitter_file1__ScreenShot20180214at7.42.47PM.png
90237,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90237_submitter_file1__20180214222110.jpg
90237,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90237_submitter_file2__20180214222105.jpg
90237,"['nematode, nematode worm, roundworm']",http://www.mufoncms.com/files_jeud8334j/90237_submitter_file3__20180214221356.jpg
